Online_months,stateabb,sedaadmin,sedaadminname,ys_mn19_ol,ys_mn19_ol_se,ys_mn19_eb,ys_mn19_eb_se,ys_mn22_ol,ys_mn22_ol_se,ys_mn22_eb,ys_mn22_eb_se,ys_chg_ol,ys_chg_ol_se,ys_chg_eb,ys_chg_eb_se,tot_asmt19,tot_asmt22,cell19,cell22,avg_asmt19,avg_asmt22
2,KS,2003720,BALDWIN CITY,0.112,0.07637496,0.159,0.0604,0.0471,0.07764018,-0.01,0.0642,-0.0652,0.10892836,-0.169,0.0653,626,614,6,6,104.3,102.3
6,KS,2003780,BASEHOR-LINWOOD,0.312,0.07432186,0.328,0.0587,0.287,0.07422626,0.245,0.0622,-0.0248,0.10495957,-0.0826,0.0639,1184,1310,6,6,197.3,218.3
6,KS,2004050,BONNER SPRINGS,-0.0833,0.07369438,-0.101,0.0589,-0.302,0.07536427,-0.27,0.0622,-0.219,0.10542442,-0.169,0.0639,1229,1142,6,6,204.8,190.3
4,KS,2004200,BUHLER,0.158,0.07170487,0.198,0.0575,0.107,0.07389419,0.0529,0.0616,-0.051,0.10294272,-0.146,0.0636,1080,1049,6,6,180.0,174.8
0,KS,2004590,CHANUTE PUBLIC SCHOOLS,-0.12,0.076529,-0.128,0.0603,-0.377,0.07754848,-0.352,0.0644,-0.257,0.10891732,-0.224,0.0654,859,741,6,6,143.2,123.5
1,KS,2004620,CHAPMAN,0.155,0.07844353,0.0919,0.0617,-0.173,0.07889853,-0.118,0.0649,-0.328,0.11127888,-0.21,0.0657,499,556,6,6,83.2,92.7
0,KS,2004890,CLAY CENTER,0.0194,0.07811966,0.0454,0.0614,-0.0152,0.07852563,-0.0412,0.0648,-0.0346,0.11078122,-0.0866,0.0655,610,601,6,6,101.7,100.2
0,KS,2004920,CLEARWATER,0.119,0.07822519,0.14,0.0618,0.056,0.08082994,0.0229,0.066,-0.063,0.1125003,-0.117,0.066,484,519,6,6,80.7,86.5
7,KS,2004980,COFFEYVILLE,-0.415,0.07600709,-0.36,0.0606,-0.553,0.07975229,-0.567,0.0652,-0.138,0.11018862,-0.207,0.0655,792,764,6,6,132.0,127.3
0,KS,2005010,COLBY PUBLIC SCHOOLS,-0.0967,0.0788228,-0.0664,0.0622,-0.188,0.08207199,-0.208,0.0669,-0.0915,0.11381806,-0.141,0.0665,421,443,6,6,70.2,73.8
0,KS,2005100,CONCORDIA,-0.235,0.07968828,-0.184,0.0628,-0.243,0.0809159,-0.266,0.0659,-0.00813,0.11355266,-0.0817,0.0662,497,505,6,6,82.8,84.2
1,KS,2005460,DERBY,0.01,0.06959583,0.0107,0.0561,-0.164,0.07041504,-0.163,0.0591,-0.174,0.09901168,-0.173,0.0624,3234,3424,6,6,539.0,570.7
5,KS,2005490,DE SOTO,0.465,0.06929856,0.453,0.0559,0.34,0.07015324,0.317,0.059,-0.126,0.09861221,-0.137,0.0623,3334,3364,6,6,555.7,560.7
0,KS,2005580,DODGE CITY,-0.292,0.07017284,-0.279,0.0566,-0.516,0.07117944,-0.501,0.0595,-0.224,0.0999653,-0.223,0.0626,3053,3127,6,6,508.8,521.2
3,KS,2005730,EL DORADO,-0.15,0.07633194,-0.156,0.0604,-0.413,0.07755736,-0.387,0.064,-0.262,0.10883181,-0.232,0.065,853,885,6,6,142.2,147.5
2,KS,2005940,EMPORIA,-0.135,0.07192087,-0.164,0.0578,-0.453,0.0731295,-0.406,0.0608,-0.318,0.10258343,-0.242,0.0634,1998,1753,6,6,333.0,292.2
6,KS,2006090,EUDORA,-0.023,0.07461016,0.0408,0.0596,-0.0306,0.0779015,-0.0981,0.064,-0.00768,0.107902,-0.139,0.065,824,774,6,6,137.3,129.0
0,KS,2006180,FORT SCOTT,-0.244,0.07532344,-0.176,0.0599,-0.322,0.07707457,-0.367,0.0638,-0.0783,0.10781664,-0.19,0.0652,866,816,6,6,144.3,136.0
0,KS,2006300,FRONTENAC PUBLIC SCHOOLS,0.161,0.08164818,0.141,0.0634,-0.024,0.08034398,-0.0163,0.0661,-0.185,0.11456941,-0.157,0.0664,445,434,6,6,74.2,72.3
1,KS,2006330,FT LEAVENWORTH,0.789,0.0746347,0.758,0.0595,0.698,0.07676306,0.655,0.0635,-0.0909,0.1071383,-0.102,0.0651,958,839,6,6,159.7,139.8
2,KS,2006390,GARDEN CITY,-0.293,0.06956589,-0.271,0.0562,-0.478,0.07123432,-0.473,0.0595,-0.185,0.09957837,-0.202,0.0625,3333,3116,6,6,555.5,519.3
2,KS,2006420,GARDNER EDGERTON,0.24,0.0694621,0.179,0.0561,-0.0611,0.07062669,-0.014,0.0592,-0.301,0.09906883,-0.193,0.0624,2799,2735,6,6,466.5,455.8
0,KS,2006450,GARNETT,0.199,0.08005108,0.158,0.0628,-0.107,0.08117389,-0.0812,0.0664,-0.306,0.11402867,-0.239,0.0664,432,431,6,6,72.0,71.8
0,KS,2006480,GIRARD,-0.00162,0.08172894,0.0503,0.0637,0.0168,0.08279517,-0.0356,0.0676,0.0184,0.11635058,-0.0859,0.0668,471,429,6,6,78.5,71.5
2,KS,2006540,GODDARD,0.296,0.06961325,0.266,0.0561,0.0761,0.07050823,0.086,0.0592,-0.22,0.09908913,-0.18,0.0624,2697,2948,6,6,449.5,491.3
0,KS,2006660,GREAT BEND,0.0118,0.07401479,0.0185,0.0586,-0.177,0.07371678,-0.18,0.0618,-0.189,0.10441832,-0.199,0.0639,1266,1291,6,6,211.0,215.2
0,KS,2007020,HAYS,0.203,0.07329086,0.211,0.0583,0.104,0.07273769,0.0815,0.0609,-0.0992,0.10326964,-0.129,0.0636,1364,1480,6,6,227.3,246.7
1,KS,2007050,HAYSVILLE,-0.149,0.07034349,-0.188,0.0567,-0.452,0.07185044,-0.393,0.06,-0.303,0.10055861,-0.205,0.0627,2534,2513,6,6,422.3,418.8
0,KS,2007350,HOLCOMB,-0.0222,0.07690969,-0.0408,0.0608,-0.274,0.07909203,-0.247,0.065,-0.252,0.11032239,-0.207,0.0654,474,462,6,6,79.0,77.0
0,KS,2007380,HOLTON,0.125,0.08176945,0.0675,0.0639,-0.272,0.08338553,-0.219,0.0679,-0.397,0.11681038,-0.287,0.067,491,469,6,6,81.8,78.2
0,KS,2007560,HUGOTON PUBLIC SCHOOLS,0.0241,0.08702017,0.0197,0.0653,-0.0905,0.07812858,-0.086,0.0655,-0.115,0.11696168,-0.106,0.0662,381,454,5,6,76.2,75.7
4,KS,2007620,HUTCHINSON PUBLIC SCHOOLS,-0.245,0.07234773,-0.291,0.0583,-0.654,0.07476649,-0.574,0.0616,-0.41,0.10402866,-0.282,0.0637,1902,1813,6,6,317.0,302.2
0,KS,2007650,INDEPENDENCE,0.0212,0.07687398,0.00165,0.0612,-0.201,0.07991852,-0.176,0.065,-0.222,0.11087731,-0.178,0.0654,907,830,6,6,151.2,138.3
0,KS,2007740,IOLA,-0.208,0.07913837,-0.225,0.0626,-0.452,0.0835326,-0.401,0.0676,-0.244,0.11508676,-0.175,0.0666,522,488,6,6,87.0,81.3
0,KS,2007890,GEARY COUNTY SCHOOLS,-0.0875,0.06984324,-0.0363,0.0563,-0.0604,0.07049748,-0.104,0.0591,0.0271,0.09925,-0.0674,0.0624,3148,3206,6,6,524.7,534.3
6,KS,2007950,KANSAS CITY,-0.434,0.06809292,-0.465,0.0553,-0.838,0.06978461,-0.764,0.0585,-0.404,0.097511,-0.3,0.0618,10169,9780,6,6,1694.8,1630.0
0,KS,2007970,KAW VALLEY,0.0359,0.07854723,0.0101,0.0618,-0.203,0.08015579,-0.175,0.0658,-0.239,0.11223918,-0.185,0.066,492,462,6,6,82.0,77.0
0,KS,2008190,KISMET-PLAINS,-0.133,0.08297427,-0.181,0.0648,-0.528,0.08638521,-0.451,0.0697,-0.395,0.1197999,-0.269,0.0677,293,271,6,6,48.8,45.2
6,KS,2008340,LANSING,0.142,0.07318929,0.152,0.0583,-0.031,0.07462974,-0.0494,0.0621,-0.173,0.10450842,-0.201,0.0639,1206,1179,6,6,201.0,196.5
0,KS,2008370,FT LARNED,0.142,0.08314134,0.131,0.0647,-0.0042,0.08421371,-0.00511,0.0684,-0.146,0.11835892,-0.136,0.0673,374,379,6,6,62.3,63.2
4,KS,2008400,LAWRENCE,0.0884,0.06938205,0.0601,0.056,-0.144,0.07005854,-0.118,0.0589,-0.232,0.09861379,-0.178,0.0623,4726,4894,6,6,787.7,815.7
3,KS,2008430,LEAVENWORTH,-0.559,0.07479157,-0.55,0.0599,-0.877,0.07876759,-0.823,0.0644,-0.318,0.10864645,-0.273,0.0652,1436,1515,6,6,239.3,252.5
1,KS,2008730,LIBERAL,-0.656,0.07257803,-0.614,0.0584,-0.889,0.07443202,-0.871,0.0616,-0.233,0.10396664,-0.257,0.0639,2203,2132,6,6,367.2,355.3
0,KS,2008970,LOUISBURG,0.455,0.0749002,0.49,0.0592,0.511,0.07540612,0.435,0.063,0.0552,0.10621955,-0.0559,0.0645,793,773,6,6,132.2,128.8
6,KS,2009140,MAIZE,0.2,0.06936277,0.191,0.056,0.0191,0.06994513,0.0151,0.0588,-0.181,0.09851651,-0.176,0.0622,3320,3633,6,6,553.3,605.5
5,KS,2009180,MANHATTAN-OGDEN,0.149,0.06992419,0.135,0.0564,-0.0357,0.07114887,-0.0307,0.0596,-0.185,0.09976708,-0.166,0.0626,3000,2973,6,6,500.0,495.5
1,KS,2009320,ROYAL VALLEY,0.159,0.08703369,0.149,0.0662,-0.0105,0.08361469,-0.0152,0.0686,-0.169,0.12072724,-0.164,0.0673,369,352,6,6,61.5,58.7
3,KS,2009390,MCPHERSON,-0.096,0.07437008,-0.0838,0.0592,-0.26,0.07577578,-0.26,0.0628,-0.164,0.10617937,-0.177,0.0644,1039,984,6,6,173.2,164.0
0,KS,2009510,JEFFERSON WEST,0.23,0.08121113,0.205,0.0633,0.0904,0.08149101,0.0948,0.0669,-0.139,0.1150601,-0.11,0.0666,391,368,6,6,65.2,61.3
6,KS,2009840,MULVANE,0.091,0.07641862,0.0653,0.0601,-0.164,0.0766418,-0.142,0.0637,-0.255,0.10820445,-0.207,0.0646,829,823,6,6,138.2,137.2
4,KS,2009960,NEWTON,-0.366,0.07352351,-0.342,0.0589,-0.531,0.07449056,-0.517,0.0617,-0.166,0.10466095,-0.174,0.0639,1474,1447,6,6,245.7,241.2
2,KS,2009990,NICKERSON,-0.0997,0.07974955,-0.0509,0.0624,-0.126,0.07957502,-0.163,0.0656,-0.0267,0.11267431,-0.112,0.066,495,468,6,6,82.5,78.0
6,KS,2010140,OLATHE,0.261,0.0677418,0.263,0.055,0.139,0.06878001,0.118,0.058,-0.122,0.09654404,-0.146,0.0616,13340,12894,6,6,2223.3,2149.0
0,KS,2010260,OSAWATOMIE,-0.182,0.08957956,-0.13,0.0676,-0.261,0.08103462,-0.285,0.0671,-0.0797,0.1208413,-0.156,0.068,382,471,5,6,76.4,78.5
0,KS,2010410,SANTA FE TRAIL,0.0303,0.07947003,-0.0386,0.0628,-0.415,0.08284865,-0.336,0.0671,-0.446,0.11481579,-0.297,0.0664,461,455,6,6,76.8,75.8
0,KS,2010500,PAOLA,0.144,0.07490474,0.15,0.0594,0.028,0.07523788,0.0116,0.0626,-0.116,0.10617906,-0.138,0.0644,798,776,6,6,133.0,129.3
0,KS,2010560,PARSONS,-0.0837,0.0795049,-0.111,0.0625,-0.36,0.08064107,-0.317,0.066,-0.277,0.11326273,-0.205,0.0661,587,561,6,6,97.8,93.5
6,KS,2010680,PIPER-KANSAS CITY,0.366,0.07366814,0.322,0.0585,0.176,0.07342421,0.191,0.0613,-0.191,0.10402485,-0.13,0.0635,1143,1239,6,6,190.5,206.5
0,KS,2010710,PITTSBURG,0.0939,0.07294602,0.0972,0.0582,-0.161,0.07339978,-0.17,0.0613,-0.255,0.10350805,-0.267,0.0638,1378,1467,6,6,229.7,244.5
0,KS,2010890,PRATT,0.0373,0.08087747,0.0341,0.0636,-0.0774,0.08453856,-0.0724,0.0683,-0.115,0.1170145,-0.107,0.067,477,464,6,6,79.5,77.3
0,KS,2011080,RENWICK,0.53,0.07483988,0.522,0.0593,0.437,0.07546847,0.398,0.0628,-0.0924,0.10627517,-0.125,0.0644,826,864,6,6,137.7,144.0
1,KS,2011250,ROSE HILL PUBLIC SCHOOLS,0.0663,0.07668418,0.0594,0.0603,-0.0745,0.07767507,-0.0716,0.0645,-0.141,0.10908553,-0.131,0.0652,704,684,6,6,117.3,114.0
3,KS,2011310,RUSSELL COUNTY,-0.33,0.09265062,-0.19,0.0687,-0.164,0.0797551,-0.238,0.0667,0.167,0.12225732,-0.0481,0.068,304,378,5,6,60.8,63.0
3,KS,2011370,SALINA,-0.214,0.06955424,-0.161,0.0561,-0.281,0.07065625,-0.316,0.0593,-0.0667,0.09915363,-0.155,0.0624,3251,3095,6,6,541.8,515.8
6,KS,2011490,SEAMAN,0.12,0.07128115,0.123,0.0571,-0.0108,0.07188662,-0.0214,0.0602,-0.131,0.10123373,-0.145,0.063,1751,1705,6,6,291.8,284.2
5,KS,2011640,SHAWNEE MISSION PUB SCH,0.298,0.06795504,0.277,0.0551,0.117,0.06888081,0.119,0.058,-0.181,0.09676608,-0.158,0.0617,12001,11865,6,6,2000.2,1977.5
5,KS,2011850,SPRING HILL,0.427,0.07227478,0.343,0.0577,0.118,0.07178918,0.168,0.0603,-0.308,0.10187778,-0.175,0.0632,1463,2479,6,6,243.8,413.2
5,KS,2012000,BLUE VALLEY,0.585,0.06802243,0.533,0.0551,0.378,0.06896844,0.388,0.0581,-0.207,0.09687343,-0.145,0.0617,10056,10024,6,6,1676.0,1670.7
6,KS,2012180,SHAWNEE HEIGHTS,0.173,0.07136421,0.148,0.0572,-0.0704,0.07226426,-0.0564,0.0605,-0.243,0.10156008,-0.205,0.0632,1652,1669,6,6,275.3,278.2
1,KS,2012210,TONGANOXIE,0.107,0.07480226,0.05,0.0593,-0.229,0.0755465,-0.175,0.063,-0.336,0.10630126,-0.225,0.0646,906,853,6,6,151.0,142.2
4,KS,2012260,TOPEKA PUBLIC SCHOOLS,-0.244,0.06892606,-0.255,0.0558,-0.557,0.07019794,-0.521,0.0589,-0.313,0.09838902,-0.265,0.0622,5694,5438,6,6,949.0,906.3
0,KS,2012300,CIRCLE,0.167,0.07377427,0.146,0.0587,0.00598,0.07482968,0.0143,0.0623,-0.161,0.10507692,-0.132,0.0642,893,906,6,6,148.8,151.0
5,KS,2012360,TURNER-KANSAS CITY,-0.372,0.07270858,-0.343,0.0582,-0.451,0.07202616,-0.443,0.0603,-0.0797,0.10239711,-0.1,0.0636,1857,1773,6,6,309.5,295.5
0,KS,2012420,ULYSSES,-0.405,0.07619479,-0.354,0.0609,-0.506,0.08171213,-0.517,0.0661,-0.102,0.11174925,-0.163,0.0655,730,681,6,6,121.7,113.5
3,KS,2012510,VALLEY CENTER PUB SCH,0.215,0.07216579,0.185,0.0577,0.0276,0.07349875,0.0424,0.0614,-0.188,0.10298051,-0.143,0.0635,1368,1425,6,6,228.0,237.5
6,KS,2012840,WELLINGTON,-0.292,0.0776451,-0.249,0.0615,-0.345,0.07966639,-0.354,0.0653,-0.0529,0.11126122,-0.105,0.0657,720,680,6,6,120.0,113.3
6,KS,2012990,WICHITA,-0.516,0.06777602,-0.503,0.055,-0.801,0.06898465,-0.769,0.0581,-0.285,0.0967161,-0.266,0.0617,21719,20972,6,6,3619.8,3495.3
1,KS,2013050,WINFIELD,-0.109,0.08454703,-0.185,0.066,-0.601,0.08015832,-0.523,0.0655,-0.492,0.11650085,-0.338,0.0685,801,936,5,6,160.2,156.0
10,KY,2100030,ADAIR COUNTY,0.0723,0.06187179,0.0437,0.0519,-0.25,0.06348679,-0.227,0.0539,-0.322,0.08860753,-0.271,0.06,1226,1187,6,6,204.3,197.8
9,KY,2100070,ALLEN COUNTY,0.0361,0.06125923,0.012,0.0515,-0.282,0.06177449,-0.264,0.0527,-0.318,0.08698409,-0.276,0.0594,1410,1406,6,6,235.0,234.3
10,KY,2100081,MUHLENBERG COUNTY,0.0655,0.05939296,0.0309,0.0503,-0.254,0.06045823,-0.223,0.0517,-0.319,0.08473442,-0.254,0.0586,2054,1947,6,6,342.3,324.5
9,KY,2100120,ANDERSON COUNTY,-0.0925,0.06118031,-0.048,0.0514,-0.105,0.06175494,-0.151,0.0527,-0.0125,0.08688605,-0.103,0.0592,1703,1617,6,6,283.8,269.5
10,KY,2100150,ASHLAND INDEPENDENT,0.00578,0.06123433,-0.0339,0.0516,-0.328,0.06284128,-0.286,0.0533,-0.334,0.08772719,-0.253,0.0595,1429,1399,6,6,238.2,233.2
10,KY,2100270,BARDSTOWN INDEPENDENT,-0.205,0.06370985,-0.133,0.053,-0.142,0.06416895,-0.209,0.0544,0.0632,0.0903715,-0.0756,0.0603,1177,1123,6,6,196.2,187.2
10,KY,2100330,BATH COUNTY,-0.111,0.06323525,-0.119,0.0528,-0.3,0.06421909,-0.287,0.0545,-0.189,0.09005181,-0.169,0.0604,936,880,6,6,156.0,146.7
7,KY,2100360,BEECHWOOD INDEPENDENT,0.44,0.07147435,0.477,0.058,0.52,0.07289719,0.428,0.0607,0.0792,0.10169609,-0.0487,0.0637,681,715,6,6,113.5,119.2
10,KY,2100480,BEREA INDEPENDENT,-0.308,0.07012731,-0.303,0.0575,-0.549,0.07358673,-0.529,0.0606,-0.241,0.10158252,-0.226,0.0637,535,500,6,6,89.2,83.3
10,KY,2100510,BOONE COUNTY,0.0813,0.05683824,0.135,0.0485,0.145,0.05743135,0.0789,0.0496,0.0641,0.08078396,-0.056,0.0571,9584,9225,6,6,1597.3,1537.5
10,KY,2100540,BOURBON COUNTY,-0.0918,0.06251623,-0.111,0.0523,-0.394,0.06320371,-0.371,0.0538,-0.302,0.0888226,-0.26,0.06,1244,1187,6,6,207.3,197.8
9,KY,2100620,BOYD COUNTY,-0.196,0.06110117,-0.197,0.0514,-0.392,0.06237108,-0.38,0.053,-0.195,0.08728804,-0.182,0.0594,1393,1306,6,6,232.2,217.7
10,KY,2100630,BOYLE COUNTY,0.523,0.06217271,0.485,0.0521,0.292,0.06349082,0.293,0.0539,-0.23,0.08883768,-0.192,0.06,1212,1236,6,6,202.0,206.0
9,KY,2100660,BRACKEN COUNTY,-0.178,0.06826184,-0.131,0.0564,-0.264,0.07202202,-0.313,0.0594,-0.0858,0.09921299,-0.182,0.0631,570,527,6,6,95.0,87.8
9,KY,2100690,BREATHITT COUNTY,-0.229,0.06639951,-0.219,0.055,-0.405,0.07070802,-0.403,0.0588,-0.176,0.09678482,-0.184,0.0624,818,729,6,6,136.3,121.5
10,KY,2100720,BRECKINRIDGE COUNTY,0.181,0.06190523,0.136,0.0519,-0.171,0.06265628,-0.139,0.0533,-0.352,0.08804077,-0.274,0.0597,1187,1109,6,6,197.8,184.8
11,KY,2100750,BULLITT COUNTY,-0.0889,0.05726084,-0.0477,0.0487,-0.123,0.05780522,-0.166,0.0499,-0.0345,0.08134098,-0.119,0.0573,5994,5714,6,6,999.0,952.3
10,KY,2100810,BUTLER COUNTY,-0.278,0.06466025,-0.241,0.0538,-0.393,0.06489852,-0.419,0.0548,-0.115,0.09160323,-0.178,0.0608,997,896,6,6,166.2,149.3
10,KY,2100840,CALDWELL COUNTY,0.193,0.06423765,0.174,0.0534,-0.051,0.06409806,-0.0492,0.0544,-0.244,0.09071006,-0.223,0.0606,882,858,6,6,147.0,143.0
10,KY,2100870,CALLOWAY COUNTY,0.268,0.06339658,0.249,0.0528,0.0598,0.06309107,0.0564,0.0537,-0.208,0.08941127,-0.193,0.0601,1346,1333,6,6,224.3,222.2
10,KY,2100930,CAMPBELLSVILLE INDEPENDENT,-0.104,0.07129084,-0.137,0.0592,-0.416,0.08346987,-0.357,0.0658,-0.312,0.10987885,-0.22,0.0661,542,407,6,5,90.3,81.4
10,KY,2100990,CARROLL COUNTY,-0.55,0.06636967,-0.51,0.0552,-0.748,0.07405878,-0.74,0.0612,-0.197,0.09888266,-0.23,0.0638,921,768,6,5,153.5,153.6
11,KY,2101020,CARTER COUNTY,0.206,0.05993434,0.133,0.0506,-0.243,0.06085102,-0.18,0.052,-0.449,0.08540039,-0.313,0.0589,1989,1804,6,6,331.5,300.7
10,KY,2101050,CASEY COUNTY,0.195,0.06331101,0.118,0.053,-0.256,0.06332919,-0.189,0.0536,-0.45,0.0895524,-0.307,0.0602,1051,982,6,6,175.2,163.7
10,KY,2101150,CHRISTIAN COUNTY,-0.211,0.05886606,-0.195,0.0498,-0.351,0.05900143,-0.357,0.0507,-0.14,0.08332271,-0.163,0.0581,3952,3684,6,6,658.7,614.0
9,KY,2101200,CLARK COUNTY,0.15,0.05973081,0.126,0.0504,-0.118,0.06008931,-0.106,0.0515,-0.268,0.08470419,-0.232,0.0586,2467,2283,6,6,411.2,380.5
10,KY,2101230,CLAY COUNTY,0.13,0.06207591,0.0931,0.0521,-0.13,0.0628706,-0.0979,0.0533,-0.26,0.08834787,-0.191,0.0597,1452,1323,6,6,242.0,220.5
7,KY,2101320,CORBIN INDEPENDENT,0.35,0.06252526,0.336,0.0524,0.168,0.06423935,0.153,0.0544,-0.182,0.08959622,-0.184,0.0602,1336,1265,6,6,222.7,210.8
10,KY,2101350,COVINGTON INDEPENDENT,-0.432,0.06068458,-0.42,0.0513,-0.612,0.06349954,-0.594,0.0535,-0.18,0.08783211,-0.174,0.0595,1650,1633,6,6,275.0,272.2
10,KY,2101380,CRITTENDEN COUNTY,-0.0921,0.06940003,-0.0285,0.0566,-0.0527,0.06791405,-0.116,0.0571,0.0394,0.09706792,-0.0872,0.0623,644,609,6,6,107.3,101.5
10,KY,2101410,CUMBERLAND COUNTY,-0.0157,0.06913753,0.00062,0.0569,-0.12,0.07174189,-0.141,0.0592,-0.104,0.09962983,-0.141,0.0631,414,440,6,6,69.0,73.3
10,KY,2101440,DANVILLE INDEPENDENT,-0.162,0.06730983,-0.16,0.0557,-0.355,0.07122845,-0.348,0.0589,-0.193,0.09792407,-0.188,0.0626,869,822,6,6,144.8,137.0
8,KY,2101470,DAVIESS COUNTY,0.0738,0.05745038,0.0708,0.0489,-0.103,0.05771847,-0.107,0.0498,-0.176,0.08141774,-0.178,0.0573,5104,4954,6,6,850.7,825.7
9,KY,2101620,EDMONSON COUNTY,0.24,0.06504781,0.211,0.054,-0.00977,0.06637861,0.000155,0.0558,-0.25,0.09290173,-0.21,0.0612,864,782,6,6,144.0,130.3
10,KY,2101650,ELIZABETHTOWN INDEPENDENT,0.0189,0.0643908,0.0117,0.0534,-0.191,0.06406734,-0.188,0.0544,-0.21,0.09077188,-0.2,0.0605,1146,1100,6,6,191.0,183.3
10,KY,2101740,ERLANGER-ELSMERE INDEPENDENT,-0.402,0.06306674,-0.378,0.0526,-0.589,0.06503689,-0.589,0.0551,-0.187,0.09042429,-0.211,0.0604,1174,1103,6,6,195.7,183.8
10,KY,2101760,ESTILL COUNTY,-0.108,0.06459075,-0.133,0.0538,-0.466,0.0673927,-0.429,0.0567,-0.358,0.09318288,-0.296,0.0614,1032,898,6,6,172.0,149.7
11,KY,2101860,FAYETTE COUNTY,0.0822,0.05644994,0.0643,0.0482,-0.167,0.05690303,-0.156,0.0492,-0.25,0.08013698,-0.22,0.0569,19368,18909,6,6,3228.0,3151.5
9,KY,2101920,FLEMING COUNTY,0.211,0.06218624,0.142,0.0522,-0.259,0.06454571,-0.199,0.0545,-0.47,0.08958824,-0.341,0.0603,999,934,6,6,166.5,155.7
9,KY,2101950,FLOYD COUNTY,-0.209,0.05886439,-0.229,0.0499,-0.524,0.06028757,-0.493,0.0516,-0.315,0.0842318,-0.264,0.0584,2601,2425,6,6,433.5,404.2
10,KY,2102010,FRANKLIN COUNTY,-0.186,0.05881274,-0.196,0.0498,-0.426,0.0601212,-0.407,0.0515,-0.24,0.084068,-0.211,0.0583,2963,2760,6,6,493.8,460.0
10,KY,2102040,FORT THOMAS INDEPENDENT,0.497,0.06166809,0.513,0.0517,0.469,0.062484,0.412,0.0532,-0.028,0.08775057,-0.101,0.0596,1445,1413,6,6,240.8,235.5
10,KY,2102130,GALLATIN COUNTY,-0.274,0.06660348,-0.284,0.0554,-0.558,0.0727766,-0.525,0.0595,-0.284,0.09866062,-0.242,0.0626,692,646,6,6,115.3,107.7
10,KY,2102160,GARRARD COUNTY,-0.204,0.06343971,-0.178,0.0529,-0.295,0.06438179,-0.312,0.0545,-0.0906,0.09034033,-0.133,0.0605,1159,1195,6,6,193.2,199.2
10,KY,2102220,GLASGOW INDEPENDENT,0.149,0.06365529,0.103,0.0532,-0.208,0.06450463,-0.173,0.0544,-0.358,0.09062086,-0.275,0.0605,1015,1054,6,6,169.2,175.7
10,KY,2102250,GRANT COUNTY,-0.25,0.06086539,-0.205,0.0511,-0.321,0.06104768,-0.356,0.0523,-0.0715,0.08615474,-0.151,0.0591,1749,1614,6,6,291.5,269.0
10,KY,2102280,GRAVES COUNTY,0.208,0.05977771,0.222,0.0505,0.136,0.06099345,0.102,0.052,-0.0723,0.08538827,-0.12,0.0588,1869,1773,6,6,311.5,295.5
10,KY,2102300,GRAYSON COUNTY,0.0563,0.0597142,0.0603,0.0505,-0.115,0.0615931,-0.128,0.0525,-0.171,0.08575106,-0.188,0.0589,1907,1699,6,6,317.8,283.2
10,KY,2102340,GREEN COUNTY,0.173,0.06407174,0.155,0.0534,-0.0508,0.06545962,-0.048,0.0552,-0.224,0.09155115,-0.203,0.0608,726,728,6,6,121.0,121.3
9,KY,2102400,GREENUP COUNTY,-0.143,0.06249407,-0.168,0.0524,-0.468,0.06300874,-0.435,0.0535,-0.325,0.08874426,-0.267,0.0599,1334,1185,6,6,222.3,197.5
10,KY,2102460,HANCOCK COUNTY,-0.0661,0.06570661,0.0034,0.0545,-0.0621,0.06693083,-0.14,0.0563,0.00401,0.09374904,-0.143,0.0615,762,706,6,6,127.0,117.7
10,KY,2102490,HARDIN COUNTY,-0.127,0.05727167,-0.122,0.0487,-0.301,0.05777874,-0.302,0.0498,-0.173,0.08133039,-0.18,0.0573,6536,6331,6,6,1089.3,1055.2
10,KY,2102540,HARLAN COUNTY,-0.086,0.06173578,-0.125,0.0518,-0.476,0.06340253,-0.429,0.0539,-0.39,0.088409,-0.304,0.0599,1836,1649,6,6,306.0,274.8
9,KY,2102580,HARRISON COUNTY,-0.0245,0.06201954,-0.0242,0.0519,-0.236,0.06173026,-0.239,0.0528,-0.212,0.0874547,-0.215,0.0594,1303,1235,6,6,217.2,205.8
10,KY,2102640,HART COUNTY,-0.0846,0.06308918,-0.106,0.0526,-0.364,0.06368222,-0.338,0.054,-0.28,0.08960919,-0.232,0.06,1043,983,6,6,173.8,163.8
10,KY,2102670,HAZARD INDEPENDENT,-0.00608,0.07334986,0.00202,0.0596,-0.17,0.07477627,-0.186,0.0613,-0.164,0.10474587,-0.188,0.0645,393,423,6,6,65.5,70.5
10,KY,2102710,HENDERSON COUNTY,0.373,0.05912565,0.335,0.05,0.0789,0.05950049,0.0915,0.051,-0.294,0.08387222,-0.244,0.0583,3266,3051,6,6,544.3,508.5
10,KY,2102760,HENRY COUNTY,-0.143,0.0665347,-0.133,0.055,-0.311,0.06723035,-0.315,0.0564,-0.168,0.09456076,-0.182,0.0615,926,872,6,6,154.3,145.3
10,KY,2102860,HOPKINS COUNTY,0.0616,0.05841801,0.0377,0.0496,-0.174,0.0591532,-0.154,0.0508,-0.236,0.08311517,-0.192,0.058,3164,2996,6,6,527.3,499.3
10,KY,2102940,JACKSON COUNTY,-0.153,0.06337452,-0.157,0.0531,-0.293,0.06650128,-0.278,0.0557,-0.139,0.09182958,-0.121,0.0608,906,837,6,6,151.0,139.5
