Online_months,stateabb,sedaadmin,sedaadminname,ys_mn19_ol,ys_mn19_ol_se,ys_mn19_eb,ys_mn19_eb_se,ys_mn22_ol,ys_mn22_ol_se,ys_mn22_eb,ys_mn22_eb_se,ys_chg_ol,ys_chg_ol_se,ys_chg_eb,ys_chg_eb_se,tot_asmt19,tot_asmt22,cell19,cell22,avg_asmt19,avg_asmt22
7,CT,900420,BRANFORD SCHOOL DISTRICT,0.231,0.04526167,0.227,0.0404,0.106,0.04589593,0.109,0.0417,-0.125,0.06439459,-0.118,0.0512,1246,1157,6,6,207.7,192.8
7,CT,900450,BRIDGEPORT SCHOOL DISTRICT,-0.555,0.05004943,-0.55,0.0435,-0.736,0.03906183,-0.73,0.0363,-0.18,0.06417417,-0.18,0.0515,6261,8676,4,6,1565.3,1446.0
8,CT,900510,BRISTOL SCHOOL DISTRICT,-0.0191,0.03899861,0.00632,0.0357,-0.00188,0.03981008,-0.0233,0.0368,0.0172,0.05569566,-0.0296,0.0466,3559,3269,6,6,593.2,544.8
4,CT,900540,BROOKFIELD SCHOOL DISTRICT,0.445,0.06550182,0.417,0.0532,0.247,0.04615574,0.259,0.0427,-0.198,0.08011182,-0.158,0.0581,563,1080,3,6,187.7,180.0
5,CT,900570,BROOKLYN SCHOOL DISTRICT,0.279,0.05546931,0.268,0.0478,0.0641,0.05329132,0.0755,0.0475,-0.215,0.07690587,-0.193,0.057,538,514,6,6,89.7,85.7
2,CT,900690,CANTON SCHOOL DISTRICT,0.505,0.05443394,0.487,0.047,0.354,0.05161928,0.363,0.0464,-0.151,0.07487821,-0.125,0.0563,715,651,6,6,119.2,108.5
0,CT,900750,CHESHIRE SCHOOL DISTRICT,0.803,0.04501895,0.776,0.0401,0.629,0.04354008,0.644,0.0399,-0.174,0.06252317,-0.132,0.0502,1843,1809,6,6,307.2,301.5
4,CT,900810,CLINTON SCHOOL DISTRICT,0.208,0.05378402,0.217,0.0467,0.13,0.05017534,0.121,0.0451,-0.0776,0.07380084,-0.0961,0.0561,624,645,5,6,124.8,107.5
3,CT,900840,COLCHESTER SCHOOL DISTRICT,0.426,0.04619882,0.423,0.0411,0.305,0.04558862,0.307,0.0415,-0.121,0.06481456,-0.117,0.0514,1006,915,6,6,167.7,152.5
2,CT,900960,COVENTRY SCHOOL DISTRICT,0.613,0.05032104,0.619,0.0441,0.538,0.0509904,0.531,0.0458,-0.0754,0.07134126,-0.0886,0.0547,731,742,6,6,121.8,123.7
4,CT,900990,CROMWELL SCHOOL DISTRICT,0.37,0.0473762,0.362,0.0421,0.192,0.04754414,0.199,0.043,-0.178,0.06713591,-0.162,0.0528,934,897,6,6,155.7,149.5
9,CT,901020,DANBURY SCHOOL DISTRICT,-0.0105,0.06380825,-0.0781,0.0518,-0.364,0.03886789,-0.338,0.0367,-0.354,0.0747076,-0.259,0.0559,1753,5540,2,6,876.5,923.3
2,CT,901050,DARIEN SCHOOL DISTRICT,0.882,0.0434605,0.88,0.0391,0.823,0.04357767,0.817,0.04,-0.0596,0.0614079,-0.0629,0.0498,2190,2125,6,6,365.0,354.2
0,CT,901110,DERBY SCHOOL DISTRICT,-0.33,0.0547667,-0.308,0.0478,-0.366,0.06066141,-0.379,0.0525,-0.036,0.08169759,-0.0708,0.059,652,563,6,6,108.7,93.8
6,CT,901170,EAST GRANBY SCHOOL DISTRICT,0.557,0.06784689,0.535,0.0557,0.366,0.05988591,0.378,0.0529,-0.191,0.09047034,-0.157,0.0619,393,399,6,6,65.5,66.5
0,CT,901200,EAST HADDAM SCHOOL DISTRICT,0.466,0.05979312,0.452,0.0509,0.328,0.058404,0.336,0.0514,-0.138,0.08358564,-0.116,0.0598,445,448,6,6,74.2,74.7
3,CT,901230,EAST HAMPTON SCHOOL DISTRICT,0.315,0.04696662,0.321,0.0416,0.243,0.04748125,0.236,0.043,-0.0715,0.06662599,-0.0851,0.0523,879,815,6,6,146.5,135.8
8,CT,901260,EAST HARTFORD SCHOOL DISTRICT,-0.298,0.04037542,-0.275,0.0368,-0.324,0.04203958,-0.341,0.0386,-0.0256,0.05825884,-0.0663,0.048,2823,2636,6,6,470.5,439.3
0,CT,901290,EAST HAVEN SCHOOL DISTRICT,-0.0783,0.04512753,-0.0613,0.0404,-0.14,0.04508374,-0.151,0.0411,-0.062,0.06378723,-0.0901,0.051,1217,1188,6,6,202.8,198.0
8,CT,901320,EAST LYME SCHOOL DISTRICT,0.633,0.05316648,0.586,0.0459,0.347,0.04711645,0.377,0.043,-0.286,0.07088834,-0.209,0.0545,937,1061,5,6,187.4,176.8
9,CT,901350,EAST WINDSOR SCHOOL DISTRICT,-0.217,0.05653143,-0.155,0.0488,-0.13,0.05846227,-0.181,0.0512,0.0869,0.08129593,-0.026,0.0588,459,454,6,6,76.5,75.7
2,CT,901410,EASTON SCHOOL DISTRICT,0.781,0.05742783,0.766,0.0489,0.653,0.05191825,0.657,0.0467,-0.128,0.07732745,-0.11,0.0572,608,586,6,6,101.3,97.7
1,CT,901440,ELLINGTON SCHOOL DISTRICT,0.42,0.04686339,0.449,0.0417,0.5,0.04713657,0.468,0.0427,0.0797,0.06646125,0.0196,0.0524,1222,1178,6,6,203.7,196.3
7,CT,901470,ENFIELD SCHOOL DISTRICT,-0.0191,0.04030189,-0.0153,0.0367,-0.12,0.04090442,-0.121,0.0377,-0.101,0.05740791,-0.106,0.0475,2245,2098,6,6,374.2,349.7
6,CT,901530,FAIRFIELD SCHOOL DISTRICT,0.646,0.03843002,0.646,0.0352,0.591,0.03944026,0.586,0.0366,-0.0557,0.05499525,-0.0606,0.0462,4565,4131,6,6,760.8,688.5
2,CT,901560,FARMINGTON SCHOOL DISTRICT,0.87,0.04671594,0.841,0.0414,0.653,0.0437499,0.671,0.0401,-0.217,0.06393612,-0.17,0.051,1897,1867,6,6,316.2,311.2
4,CT,901620,GLASTONBURY SCHOOL DISTRICT,0.735,0.04223101,0.731,0.0381,0.641,0.0424027,0.64,0.0389,-0.0937,0.05980858,-0.0919,0.0488,2649,2499,6,6,441.5,416.5
2,CT,901680,GRANBY SCHOOL DISTRICT,0.588,0.05049095,0.563,0.0443,0.375,0.05041512,0.394,0.0453,-0.213,0.07127184,-0.169,0.0546,813,771,6,6,135.5,128.5
0,CT,901710,GREENWICH SCHOOL DISTRICT,0.731,0.04009248,0.732,0.0365,0.678,0.04051416,0.672,0.0375,-0.0523,0.05690784,-0.0603,0.0473,4082,3881,6,6,680.3,646.8
10,CT,901740,GRISWOLD SCHOOL DISTRICT,0.115,0.04791026,0.0725,0.0426,-0.261,0.04964425,-0.214,0.0445,-0.377,0.06899385,-0.287,0.0535,779,730,6,6,129.8,121.7
8,CT,901770,GROTON SCHOOL DISTRICT,0.184,0.04209692,0.191,0.0381,0.117,0.04355078,0.11,0.0399,-0.0667,0.06051534,-0.0804,0.0493,1911,1737,6,6,318.5,289.5
8,CT,901800,GUILFORD SCHOOL DISTRICT,0.807,0.04742564,0.785,0.0418,0.656,0.04660927,0.666,0.0425,-0.15,0.06600624,-0.119,0.052,1544,1382,6,6,257.3,230.3
7,CT,901860,HAMDEN SCHOOL DISTRICT,0.0566,0.04702058,0.0563,0.0418,-0.0822,0.04308142,-0.0782,0.0395,-0.139,0.064162,-0.135,0.0515,1983,2396,5,6,396.6,399.3
3,CT,901920,HARTFORD SCHOOL DISTRICT,-0.651,0.05055874,-0.628,0.0423,-0.856,0.04108026,-0.845,0.0385,-0.205,0.06366351,-0.217,0.0496,5294,7286,4,6,1323.5,1214.3
8,CT,902070,KILLINGLY SCHOOL DISTRICT,0.155,0.0448839,0.141,0.0402,-0.0899,0.04529729,-0.0735,0.0412,-0.245,0.06374863,-0.215,0.0509,981,982,6,6,163.5,163.7
10,CT,902160,LEDYARD SCHOOL DISTRICT,0.049,0.04753465,0.0714,0.0421,0.0261,0.04713603,0.00885,0.0428,-0.0229,0.06683463,-0.0626,0.0524,1074,1067,6,6,179.0,177.8
7,CT,902310,MANCHESTER SCHOOL DISTRICT,-0.359,0.04137331,-0.355,0.0376,-0.493,0.04281073,-0.491,0.0392,-0.134,0.05950585,-0.136,0.0487,2594,2570,6,6,432.3,428.3
3,CT,902340,MANSFIELD SCHOOL DISTRICT,0.694,0.07317679,0.672,0.0581,0.564,0.05503391,0.567,0.0495,-0.13,0.09244899,-0.105,0.063,490,644,4,6,122.5,107.3
0,CT,902400,MERIDEN SCHOOL DISTRICT,-0.0569,0.03907394,-0.0514,0.0358,-0.132,0.03966078,-0.134,0.0367,-0.0754,0.05568666,-0.0831,0.0466,3485,3905,6,6,580.8,650.8
7,CT,902490,MIDDLETOWN SCHOOL DISTRICT,0.0337,0.04249125,0.0405,0.0384,-0.0422,0.04306898,-0.0466,0.0395,-0.076,0.06049928,-0.0871,0.0493,1935,2012,6,6,322.5,335.3
8,CT,902520,MILFORD SCHOOL DISTRICT,0.379,0.04419616,0.365,0.0397,0.195,0.04055252,0.204,0.0375,-0.184,0.06029709,-0.161,0.0495,2017,2334,5,6,403.4,389.0
8,CT,902550,MONROE SCHOOL DISTRICT,0.816,0.04719986,0.788,0.0416,0.636,0.04424649,0.65,0.0406,-0.18,0.06444157,-0.138,0.0511,1416,1492,6,6,236.0,248.7
9,CT,902580,MONTVILLE SCHOOL DISTRICT,0.306,0.04891262,0.279,0.043,0.11,0.04703299,0.127,0.0428,-0.197,0.06761434,-0.153,0.0528,968,960,6,6,161.3,160.0
0,CT,902640,NAUGATUCK SCHOOL DISTRICT,0.108,0.0421302,0.0848,0.0381,-0.167,0.04316209,-0.142,0.0395,-0.274,0.06029184,-0.226,0.0491,1960,1922,6,6,326.7,320.3
8,CT,902670,NEW BRITAIN SCHOOL DISTRICT,-0.704,0.05432328,-0.706,0.0463,-0.925,0.0442992,-0.914,0.0405,-0.221,0.07109653,-0.209,0.0549,3118,4415,4,6,779.5,735.8
2,CT,902700,NEW CANAAN SCHOOL DISTRICT,1.14,0.05000421,1.09,0.0434,0.94,0.04609227,0.957,0.0423,-0.201,0.06714578,-0.135,0.0525,1971,1908,6,6,328.5,318.0
0,CT,902730,NEW FAIRFIELD SCHOOL DISTRICT,0.504,0.04731814,0.516,0.0419,0.441,0.0464683,0.431,0.0423,-0.063,0.06619852,-0.0848,0.0521,967,949,6,6,161.2,158.2
10,CT,902790,NEW HAVEN SCHOOL DISTRICT,-0.346,0.03714472,-0.356,0.0342,-0.645,0.03927439,-0.625,0.0364,-0.299,0.0539845,-0.268,0.0456,9125,8248,6,6,1520.8,1374.7
6,CT,902850,NEW MILFORD SCHOOL DISTRICT,0.121,0.04649881,0.106,0.0415,-0.0943,0.04310038,-0.0812,0.0395,-0.215,0.06366047,-0.187,0.0513,1413,1540,5,6,282.6,256.7
7,CT,902880,NEWINGTON SCHOOL DISTRICT,0.123,0.04145471,0.144,0.0376,0.124,0.0434072,0.105,0.0397,0.001,0.05992742,-0.0386,0.049,1882,1705,6,6,313.7,284.2
3,CT,902910,NEWTOWN SCHOOL DISTRICT,0.573,0.04310878,0.58,0.0387,0.547,0.04359648,0.535,0.04,-0.0254,0.06108516,-0.0445,0.0496,1857,1734,6,6,309.5,289.0
5,CT,903030,NORTH HAVEN SCHOOL DISTRICT,0.532,0.04551331,0.528,0.0407,0.428,0.04496691,0.428,0.041,-0.104,0.06393909,-0.0996,0.0511,1383,1391,6,6,230.5,231.8
3,CT,903090,NORWALK SCHOOL DISTRICT,0.00613,0.04659636,-0.000381,0.0413,-0.175,0.03896126,-0.167,0.0363,-0.181,0.06085109,-0.167,0.0496,3317,4865,4,6,829.3,810.8
6,CT,903120,NORWICH SCHOOL DISTRICT,-0.501,0.05949587,-0.484,0.0482,-0.584,0.04556244,-0.59,0.0422,-0.0825,0.07415385,-0.106,0.0544,1354,2070,4,6,338.5,345.0
2,CT,903180,OLD SAYBROOK SCHOOL DISTRICT,0.524,0.05344814,0.521,0.0465,0.423,0.05543062,0.421,0.049,-0.101,0.07689647,-0.1,0.0571,520,473,6,6,86.7,78.8
0,CT,903210,ORANGE SCHOOL DISTRICT,0.689,0.07010475,0.647,0.0568,0.644,0.06735577,0.574,0.0536,-0.0457,0.08313325,-0.0734,0.0598,669,677,4,4,167.3,169.3
4,CT,903240,OXFORD SCHOOL DISTRICT,0.344,0.0461996,0.355,0.0412,0.304,0.04918064,0.291,0.0443,-0.0398,0.06723408,-0.0644,0.0528,854,748,6,6,142.3,124.7
7,CT,903270,PLAINFIELD SCHOOL DISTRICT,0.146,0.0471609,0.144,0.0419,-0.0276,0.04633197,-0.0226,0.0421,-0.174,0.06610197,-0.166,0.0521,960,886,6,6,160.0,147.7
2,CT,903300,PLAINVILLE SCHOOL DISTRICT,0.291,0.04550226,0.274,0.0407,0.117,0.04680843,0.131,0.0424,-0.174,0.06519999,-0.143,0.0517,1037,1039,6,6,172.8,173.2
8,CT,903330,PLYMOUTH SCHOOL DISTRICT,0.209,0.05273739,0.223,0.046,0.124,0.05410182,0.113,0.0479,-0.0847,0.07554863,-0.11,0.0563,651,585,6,6,108.5,97.5
4,CT,903390,PORTLAND SCHOOL DISTRICT,0.402,0.05946173,0.401,0.0502,0.302,0.05938011,0.3,0.052,-0.1,0.08398378,-0.1,0.0593,598,594,6,6,99.7,99.0
8,CT,903480,PUTNAM SCHOOL DISTRICT,0.0432,0.05326635,0.0104,0.0471,-0.256,0.06668103,-0.19,0.055,-0.299,0.08580444,-0.201,0.0596,525,419,6,5,87.5,83.8
2,CT,903510,REDDING SCHOOL DISTRICT,0.767,0.05827249,0.732,0.0496,0.59,0.05627623,0.608,0.0498,-0.177,0.08093093,-0.125,0.0584,531,503,6,6,88.5,83.8
1,CT,903520,REGIONAL SCHOOL DISTRICT 10,0.507,0.04709269,0.485,0.0417,0.304,0.04519083,0.32,0.0413,-0.203,0.06509923,-0.165,0.0517,1020,995,6,6,170.0,165.8
2,CT,903535,REGIONAL SCHOOL DISTRICT 13,0.484,0.05493566,0.469,0.0473,0.314,0.05480708,0.325,0.0486,-0.17,0.07753787,-0.144,0.057,708,598,6,6,118.0,99.7
6,CT,903536,REGIONAL SCHOOL DISTRICT 14,0.241,0.04971762,0.263,0.0439,0.26,0.05378141,0.233,0.0477,0.0191,0.07311658,-0.0296,0.0554,650,588,6,6,108.3,98.0
0,CT,903537,REGIONAL SCHOOL DISTRICT 15,0.575,0.04368901,0.53,0.0392,0.256,0.0424544,0.291,0.0391,-0.319,0.06084781,-0.239,0.0494,1595,1575,6,6,265.8,262.5
9,CT,903538,REGIONAL SCHOOL DISTRICT 16,0.477,0.04974995,0.477,0.0436,0.403,0.04670985,0.399,0.0425,-0.0744,0.06816607,-0.0783,0.0531,973,887,6,6,162.2,147.8
2,CT,903539,REGIONAL SCHOOL DISTRICT 17,0.486,0.04765395,0.504,0.0423,0.498,0.04842211,0.476,0.0437,0.0119,0.06785774,-0.0277,0.053,913,774,6,6,152.2,129.0
0,CT,903540,REGIONAL SCHOOL DISTRICT 18,0.776,0.05893095,0.754,0.05,0.633,0.05480503,0.64,0.0489,-0.143,0.08034498,-0.114,0.0584,530,517,6,6,88.3,86.2
5,CT,903810,RIDGEFIELD SCHOOL DISTRICT,0.817,0.04269647,0.799,0.0384,0.712,0.04269794,0.716,0.0393,-0.105,0.06016885,-0.0834,0.049,2156,1966,6,6,359.3,327.7
0,CT,903840,ROCKY HILL SCHOOL DISTRICT,0.648,0.05292452,0.674,0.0454,0.627,0.04767828,0.608,0.0434,-0.0211,0.07117983,-0.0668,0.054,1009,1175,5,6,201.8,195.8
6,CT,903990,SEYMOUR SCHOOL DISTRICT,0.112,0.04775316,0.116,0.0422,0.0486,0.04745164,0.0432,0.043,-0.0631,0.06723032,-0.073,0.0526,1007,959,6,6,167.8,159.8
4,CT,904050,SHELTON SCHOOL DISTRICT,0.489,0.04141363,0.468,0.0375,0.273,0.04123139,0.29,0.0381,-0.217,0.0583621,-0.178,0.0481,2177,2123,6,6,362.8,353.8
2,CT,904110,SIMSBURY SCHOOL DISTRICT,0.8,0.04475117,0.786,0.04,0.651,0.0437143,0.658,0.0401,-0.149,0.06251063,-0.128,0.0503,1730,1807,6,6,288.3,301.2
3,CT,904140,SOMERS SCHOOL DISTRICT,0.218,0.05982734,0.255,0.0507,0.25,0.05198069,0.223,0.0466,0.0322,0.07925987,-0.0325,0.0583,485,570,5,6,97.0,95.0
6,CT,904170,SOUTH WINDSOR SCHOOL DISTRICT,0.596,0.04353272,0.609,0.0391,0.634,0.04285777,0.614,0.0394,0.0375,0.06095521,0.00508,0.0494,1971,2261,6,6,328.5,376.8
0,CT,904230,SOUTHINGTON SCHOOL DISTRICT,0.406,0.03925516,0.409,0.0358,0.355,0.0397971,0.349,0.0369,-0.0516,0.05582411,-0.0595,0.0466,2891,2719,6,6,481.8,453.2
8,CT,904290,STAFFORD SCHOOL DISTRICT,0.0826,0.0512135,0.106,0.0449,0.0652,0.05220819,0.0453,0.0466,-0.0174,0.07310589,-0.0604,0.0556,695,637,6,6,115.8,106.2
7,CT,904320,STAMFORD SCHOOL DISTRICT,-0.0249,0.04793006,-0.0301,0.0422,-0.201,0.03858484,-0.193,0.0359,-0.176,0.06199433,-0.163,0.0504,4762,7104,4,6,1190.5,1184.0
8,CT,904380,STONINGTON SCHOOL DISTRICT,0.65,0.0500782,0.638,0.044,0.559,0.04986167,0.557,0.045,-0.0912,0.0704682,-0.0807,0.0544,891,791,6,6,148.5,131.8
7,CT,904440,STRATFORD SCHOOL DISTRICT,-0.0325,0.03918216,-0.0334,0.0358,-0.194,0.04033829,-0.19,0.0373,-0.162,0.05619222,-0.156,0.0468,3087,3050,6,6,514.5,508.3
6,CT,904470,SUFFIELD SCHOOL DISTRICT,0.434,0.0489186,0.445,0.0431,0.37,0.04880186,0.358,0.044,-0.0636,0.06907026,-0.0876,0.0535,878,840,6,6,146.3,140.0
1,CT,904530,THOMPSON SCHOOL DISTRICT,-0.22,0.06219698,-0.134,0.0525,-0.068,0.05767403,-0.116,0.0507,0.152,0.08502724,0.0186,0.0607,366,448,5,6,73.2,74.7
2,CT,904560,TOLLAND SCHOOL DISTRICT,0.278,0.05111779,0.303,0.0447,0.288,0.04753146,0.268,0.043,0.00907,0.07052154,-0.0354,0.0547,881,954,5,6,176.2,159.0
3,CT,904590,TORRINGTON SCHOOL DISTRICT,-0.144,0.04190976,-0.117,0.038,-0.122,0.04194102,-0.143,0.0386,0.0224,0.05929076,-0.0265,0.0487,1958,1895,6,6,326.3,315.8
3,CT,904620,TRUMBULL SCHOOL DISTRICT,0.778,0.04140527,0.767,0.0375,0.65,0.0409941,0.655,0.0379,-0.128,0.05820475,-0.112,0.048,3014,3043,6,6,502.3,507.2
4,CT,904680,VERNON SCHOOL DISTRICT,0.0903,0.0449014,0.111,0.0403,0.0911,0.04612044,0.0721,0.0418,0.000801,0.06437648,-0.0393,0.0514,1392,1330,6,6,232.0,221.7
4,CT,904740,WALLINGFORD SCHOOL DISTRICT,0.0783,0.04012676,0.0971,0.0366,0.0776,0.04106136,0.0606,0.0379,-0.00075,0.05736234,-0.0365,0.0475,2396,2284,6,6,399.3,380.7
2,CT,904830,WATERBURY SCHOOL DISTRICT,-0.409,0.03734481,-0.415,0.0344,-0.629,0.03880845,-0.617,0.036,-0.22,0.0538361,-0.202,0.0455,7904,8176,6,6,1317.3,1362.7
8,CT,904860,WATERFORD SCHOOL DISTRICT,0.473,0.04692769,0.45,0.0417,0.267,0.04571495,0.284,0.0417,-0.205,0.06559766,-0.166,0.0521,1106,1060,6,6,184.3,176.7
1,CT,904890,WATERTOWN SCHOOL DISTRICT,0.285,0.04363465,0.291,0.0393,0.182,0.04395938,0.176,0.0401,-0.103,0.06193005,-0.115,0.05,1251,1141,6,6,208.5,190.2
3,CT,904920,WEST HARTFORD SCHOOL DISTRICT,0.533,0.03936495,0.538,0.0359,0.489,0.04048711,0.481,0.0374,-0.0445,0.05639193,-0.0572,0.047,4180,3978,6,6,696.7,663.0
0,CT,904950,WEST HAVEN SCHOOL DISTRICT,-0.00789,0.03945952,-0.014,0.0361,-0.2,0.04031212,-0.19,0.0372,-0.192,0.05639129,-0.176,0.047,2682,2621,6,6,447.0,436.8
6,CT,905010,WESTON SCHOOL DISTRICT,0.605,0.04592277,0.638,0.041,0.724,0.04817136,0.683,0.0436,0.119,0.06633871,0.0454,0.0524,1078,990,6,6,179.7,165.0
5,CT,905040,WESTPORT SCHOOL DISTRICT,0.874,0.04891316,0.857,0.0431,0.763,0.0424794,0.768,0.0392,-0.111,0.0650723,-0.0886,0.0519,2020,2333,5,6,404.0,388.8
8,CT,905070,WETHERSFIELD SCHOOL DISTRICT,0.368,0.04364114,0.367,0.0393,0.275,0.04379513,0.274,0.0401,-0.0929,0.06179299,-0.0931,0.05,1601,1613,6,6,266.8,268.8
10,CT,905130,WILTON SCHOOL DISTRICT,0.785,0.05827377,0.774,0.0489,0.708,0.04337688,0.7,0.0399,-0.0776,0.07354067,-0.0742,0.056,1129,1663,4,6,282.3,277.2
6,CT,905190,WINDHAM SCHOOL DISTRICT,-0.304,0.05045633,-0.321,0.0443,-0.564,0.04832544,-0.539,0.0437,-0.261,0.06993195,-0.217,0.0541,1306,1536,5,6,261.2,256.0
9,CT,905220,WINDSOR SCHOOL DISTRICT,-0.083,0.04595741,-0.0762,0.041,-0.198,0.04710862,-0.199,0.0427,-0.115,0.06567962,-0.123,0.0519,1369,1367,6,6,228.2,227.8
1,CT,905250,WINDSOR LOCKS SCHOOL DISTRICT,-0.0503,0.05228137,-0.0021,0.0458,0.0254,0.05175069,-0.0164,0.0461,0.0757,0.07351662,-0.0143,0.0557,677,640,6,6,112.8,106.7
4,CT,905280,WOLCOTT SCHOOL DISTRICT,0.487,0.047227,0.471,0.0418,0.348,0.04603757,0.356,0.042,-0.139,0.06578346,-0.114,0.052,993,990,6,6,165.5,165.0
7,CT,905370,WOODSTOCK SCHOOL DISTRICT,0.273,0.07192641,0.299,0.0576,0.251,0.0553929,0.227,0.0496,-0.0226,0.091554,-0.0723,0.0628,345,513,4,6,86.3,85.5
0,FL,1200030,ALACHUA,0.128,0.02262664,0.122,0.0183,0.0386,0.02372032,0.0453,0.0197,-0.0895,0.03278467,-0.0768,0.0194,12905,12718,6,6,2150.8,2119.7
0,FL,1200060,BAKER,0.0163,0.03322019,0.0466,0.0249,0.0518,0.03062899,0.0303,0.0249,0.0355,0.04516459,-0.0163,0.0217,1868,2063,5,6,373.6,343.8
0,FL,1200090,BAY,0.139,0.02198746,0.133,0.0178,0.0596,0.0229445,0.0658,0.0192,-0.0797,0.03176321,-0.0675,0.0192,10581,11545,6,6,1763.5,1924.2
0,FL,1200120,BRADFORD,-0.106,0.03203041,-0.122,0.0251,-0.205,0.03454418,-0.179,0.0266,-0.0994,0.04693761,-0.0573,0.0219,1294,1222,6,6,215.7,203.7
0,FL,1200150,BREVARD,0.203,0.02066383,0.217,0.017,0.198,0.02180813,0.184,0.0184,-0.00541,0.03001858,-0.0325,0.0187,32098,31302,6,6,5349.7,5217.0
4,FL,1200180,BROWARD,0.154,0.020147,0.157,0.0166,0.112,0.02129727,0.109,0.018,-0.0424,0.02928775,-0.0476,0.0185,121100,111185,6,6,20183.3,18530.8
0,FL,1200210,CALHOUN,0.203,0.03485725,0.145,0.0261,0.00775,0.03568667,0.0626,0.0281,-0.195,0.04990173,-0.0823,0.0222,1000,921,6,6,166.7,153.5
0,FL,1200240,CHARLOTTE,0.0995,0.02329815,0.103,0.0187,0.0815,0.02404026,0.0762,0.02,-0.0181,0.03347075,-0.0269,0.0196,6502,6783,6,6,1083.7,1130.5
0,FL,1200270,CITRUS,0.0972,0.02283021,0.0759,0.0184,-0.0258,0.02409582,-0.00414,0.02,-0.123,0.033188,-0.08,0.0195,6751,6693,6,6,1125.2,1115.5
0,FL,1200300,CLAY,0.25,0.02120963,0.25,0.0173,0.211,0.02228714,0.21,0.0187,-0.0384,0.03074119,-0.0396,0.0189,16919,16526,6,6,2819.8,2754.3
0,FL,1200330,COLLIER,0.167,0.02121174,0.191,0.0173,0.205,0.02228378,0.179,0.0187,0.038,0.03074977,-0.0121,0.0189,21499,21166,6,6,3583.2,3527.7
0,FL,1200360,COLUMBIA,0.17,0.02417615,0.148,0.0194,0.0801,0.0255031,0.1,0.0209,-0.0897,0.03514655,-0.0481,0.0199,4502,4277,6,6,750.3,712.8
0,FL,1200420,DESOTO,-0.34,0.02866874,-0.339,0.0227,-0.443,0.03175717,-0.437,0.0249,-0.103,0.04279672,-0.0976,0.0214,2236,2107,6,6,372.7,351.2
0,FL,1200450,DIXIE,-0.00719,0.03422081,-0.00612,0.026,-0.0445,0.03489549,-0.0439,0.0275,-0.0373,0.04894967,-0.0378,0.0224,954,907,6,6,159.0,151.2
0,FL,1200480,DUVAL,-0.0617,0.02045709,-0.0576,0.0168,-0.113,0.02164058,-0.116,0.0183,-0.0511,0.02975583,-0.0583,0.0187,57840,56320,6,6,9640.0,9386.7
0,FL,1200510,ESCAMBIA,-0.0679,0.0213622,-0.0686,0.0175,-0.115,0.02265731,-0.114,0.0189,-0.0467,0.03112929,-0.0456,0.019,17848,16031,6,6,2974.7,2671.8
0,FL,1200540,FLAGLER,0.204,0.02374206,0.197,0.019,0.147,0.02474734,0.152,0.0204,-0.0571,0.03428989,-0.0449,0.0198,5842,5813,6,6,973.7,968.8
0,FL,1200570,FRANKLIN,-0.24,0.04691367,-0.229,0.0344,-0.302,0.04900415,-0.301,0.0369,-0.0623,0.06795646,-0.0719,0.0242,611,537,6,6,101.8,89.5
0,FL,1200600,GADSDEN,-0.254,0.02715645,-0.287,0.0219,-0.473,0.03222294,-0.422,0.0248,-0.219,0.04223659,-0.134,0.0215,2300,1914,6,6,383.3,319.0
0,FL,1200630,GILCHRIST,0.31,0.03238277,0.298,0.0246,0.238,0.0319612,0.245,0.0256,-0.0714,0.04553109,-0.0524,0.0218,1121,1220,6,6,186.8,203.3
0,FL,1200660,GLADES,-0.0817,0.03464482,-0.0682,0.0261,-0.119,0.03545953,-0.129,0.0279,-0.0369,0.04972,-0.0605,0.0225,935,916,6,6,155.8,152.7
0,FL,1200690,GULF,-0.0994,0.03783328,-0.0617,0.0282,-0.083,0.03862742,-0.116,0.0301,0.0164,0.05408418,-0.054,0.0227,820,827,6,6,136.7,137.8
0,FL,1200720,HAMILTON,-0.413,0.04585409,-0.402,0.0338,-0.487,0.04752066,-0.479,0.0359,-0.0741,0.06602706,-0.077,0.024,734,709,6,6,122.3,118.2
0,FL,1200750,HARDEE,-0.0266,0.0270195,-0.0289,0.0215,-0.067,0.02891332,-0.0634,0.0231,-0.0403,0.03957682,-0.0344,0.0209,2412,2194,6,6,402.0,365.7
0,FL,1200780,HENDRY,-0.174,0.02636317,-0.166,0.0203,-0.237,0.02481605,-0.24,0.0209,-0.0638,0.03623095,-0.0738,0.0202,3223,5764,6,6,537.2,960.7
0,FL,1200810,HERNANDO,0.051,0.02201593,0.0444,0.0178,-0.0148,0.02290959,-0.00895,0.0192,-0.0659,0.03176102,-0.0533,0.0192,9946,10102,6,6,1657.7,1683.7
0,FL,1200840,HIGHLANDS,-0.129,0.02445878,-0.125,0.0196,-0.182,0.02546425,-0.185,0.0209,-0.0528,0.03531631,-0.0602,0.02,5583,5376,6,6,930.5,896.0
0,FL,1200870,HILLSBOROUGH,0.0455,0.02021674,0.0625,0.0166,0.0329,0.02135362,0.0171,0.0181,-0.0126,0.02937771,-0.0454,0.0186,98671,97442,6,6,16445.2,16240.3
0,FL,1200900,HOLMES,-0.0107,0.03066274,-0.0127,0.0237,-0.0752,0.03275474,-0.0721,0.0259,-0.0646,0.044896,-0.0594,0.0218,1547,1388,6,6,257.8,231.3
